,Year,STD Cases,Population,STD Cases Mean,Population Percent Change,STD Cases Percent Change,Rate per 100k
106,2007,20619.0,4861515.0,18508.105263157893,2.274972088264837,2.699606514917563,424.1270468156532
107,2008,23065.0,4939456.0,18508.105263157893,1.603224509232204,11.862844948833606,466.954255691315
108,2009,22926.0,5024748.0,18508.105263157893,1.7267488565542388,-0.6026446997615453,456.2616871532662
109,2010,22372.0,5029196.0,18508.105263157893,0.08852185224015319,-2.416470382971303,444.84247581521976
110,2011,24307.0,5116796.0,18508.105263157893,1.7418291114523976,8.649204362596109,475.04336698199415
111,2012,24661.0,5187582.0,18508.105263157893,1.383404771267016,1.4563705928333448,475.38525656076376
112,2013,23369.0,5268367.0,18508.105263157893,1.5572765885917494,-5.239041401403021,443.57198350076976
113,2014,25219.0,5268367.0,18508.105263157893,0.0,7.916470537892084,478.6872288889518
114,1996,9760.0,3336685.0,13094.105263157895,-36.66566888753194,-61.29902057972163,292.50588533229836
115,1997,9593.0,3349348.0,13094.105263157895,0.37950840429947785,-1.7110655737704872,286.41395280514297
116,1998,10180.0,3365352.0,13094.105263157895,0.4778243407373539,6.119045137079127,302.4943601739135
117,1999,10759.0,3386401.0,13094.105263157895,0.625462061620885,5.687622789783897,317.7119307488983
118,2000,10532.0,3411956.0,13094.105263157895,0.7546359689829973,-2.1098615112928765,308.6792443982279
119,2001,10276.0,3434602.0,13094.105263157895,0.6637248545995345,-2.4306874287884583,299.1904156580588
120,2002,13077.0,3460503.0,13094.105263157895,0.7541194001517537,27.257687816270916,377.89304040481977
121,2003,12537.0,3483375.0,13094.105263157895,0.6609443771613543,-4.129387474191326,359.9095704596835
122,2004,12459.0,3503604.0,13094.105263157895,0.5807298955754048,-0.6221584111031353,355.6052567584693
123,2005,13847.0,3510297.0,13094.105263157895,0.19103186319002763,11.140540974396028,394.4680464359568
124,2006,13620.0,3504809.0,13094.105263157895,-0.15634004758001696,-1.6393442622950838,388.6089085025746
125,2007,13820.0,3502309.0,13094.105263157895,-0.0713305632346839,1.4684287812041008,394.596821696772
126,2008,15354.0,3501252.0,13094.105263157895,-0.030180089763642837,11.0998552821997,438.5288462527119
127,2009,14750.0,3518288.0,13094.105263157895,0.486568804530485,-3.933828318353527,419.23799302387977
128,2010,15316.0,3574097.0,13094.105263157895,1.586254451028446,3.837288135593231,428.5278211531472
129,2011,16163.0,3580709.0,13094.105263157895,0.18499777706089127,5.530164533820847,451.3910513253102
130,2012,15253.0,3590347.0,13094.105263157895,0.26916457048031805,-5.63014291901256,424.8335885082974
131,2013,15691.0,3596080.0,13094.105263157895,0.1596781592419827,2.871566249262436,436.33623278681233
132,2014,15801.0,3596080.0,13094.105263157895,0.0,0.7010388120578748,439.395119129719
133,1996,3760.0,0.0,4801.631578947368,-100.0,-76.2040377191317,0.0
134,1997,3905.0,0.0,4801.631578947368,0.0,3.856382978723394,0.0
135,1998,4185.0,763335.0,4801.631578947368,0.0,7.170294494238161,548.2520780522312
136,1999,4433.0,774990.0,4801.631578947368,1.5268525614572814,5.9259259259259345,572.0073807403967
137,2000,4600.0,786512.0,4801.631578947368,1.4867288610175722,3.7672005413941,584.8607522834998
138,2001,4540.0,796599.0,4801.631578947368,1.2824979148442717,-1.30434782608696,569.9228846634254
139,2002,4236.0,807385.0,4801.631578947368,1.354006218938264,-6.696035242290755,524.6567622633564
140,2003,4170.0,817491.0,4801.631578947368,1.2516952878738108,-1.5580736543909346,510.0973588700059
141,2004,3857.0,830364.0,4801.631578947368,1.5746962351879112,-7.505995203836935,464.49508890077124
142,2005,4316.0,843524.0,4801.631578947368,1.5848471272839282,11.900440757065066,511.66297580151837
143,2006,5120.0,853476.0,4801.631578947368,1.1798123112086945,18.628359592215006,599.8997042681926
144,2007,4790.0,864764.0,4801.631578947368,1.3225913792537902,-6.4453125,553.9083495612676
145,2008,4929.0,873092.0,4801.631578947368,0.9630373142267779,2.9018789144050094,564.545317102894
146,2009,5716.0,885122.0,4801.631578947368,1.377861668644309,15.966727530939329,645.7866825138229
147,2010,5483.0,897934.0,4801.631578947368,1.4474840756415475,-4.076277116864945,610.6239434078674
148,2011,5362.0,907135.0,4801.631578947368,1.024685555954008,-2.2068210833485313,591.0917338654115
149,2012,5375.0,917092.0,4801.631578947368,1.097631554289058,0.24244684819096918,586.0916898195601
150,2013,6655.0,925749.0,4801.631578947368,0.9439620016312489,23.813953488372096,718.8773630865386
151,2014,5799.0,925749.0,4801.631578947368,0.0,-12.862509391435006,626.4116947466322
152,1996,6523.0,572377.0,7376.105263157895,-38.17146980445023,12.484911191584747,1139.6334933094795
153,1997,7744.0,567736.0,7376.105263157895,-0.8108292261918226,18.71838111298483,1364.0142601490834
154,1998,7771.0,565230.0,7376.105263157895,-0.4414023419335722,0.3486570247933862,1374.8385612936327
155,1999,6301.0,570213.0,7376.105263157895,0.8815880261132669,-18.916484364946594,1105.0256658476744
156,2000,5948.0,571641.0,7376.105263157895,0.25043273303133606,-5.602285351531499,1040.5131892219067
